relationship_id,source_id,target_id,relationship_type,weight,first_seen,last_seen,source_doc
REL-0000662,ACC-000320,ACC-000321,TRANSACTED,0.0003,2026-08-06T11:36:00,2026-08-06T11:36:00,TRANSACTIONS
REL-0000663,ACC-000321,ACC-000322,TRANSACTED,0.0003,2026-08-06T12:20:00,2026-08-06T12:20:00,TRANSACTIONS
REL-0000664,ACC-000322,ACC-000001,TRANSACTED,0.0003,2026-08-06T12:41:00,2026-08-06T12:41:00,TRANSACTIONS
REL-0000665,ACC-000323,ACC-000324,TRANSACTED,0.0005,2026-08-17T16:00:00,2026-08-17T16:00:00,TRANSACTIONS
REL-0000666,ACC-000324,ACC-000325,TRANSACTED,0.0005,2026-08-17T16:14:00,2026-08-17T16:14:00,TRANSACTIONS
REL-0000667,ACC-000325,ACC-000326,TRANSACTED,0.0005,2026-08-17T16:20:00,2026-08-17T16:20:00,TRANSACTIONS
REL-0000668,ACC-000326,ACC-000001,TRANSACTED,0.0005,2026-08-17T17:05:00,2026-08-17T17:05:00,TRANSACTIONS
REL-0000669,ACC-000327,ACC-000328,TRANSACTED,0.0004,2026-08-18T12:00:00,2026-08-18T12:00:00,TRANSACTIONS
REL-0000670,ACC-000328,ACC-000329,TRANSACTED,0.0004,2026-08-18T12:05:00,2026-08-18T12:05:00,TRANSACTIONS
REL-0000671,ACC-000329,ACC-000330,TRANSACTED,0.0004,2026-08-18T12:19:00,2026-08-18T12:19:00,TRANSACTIONS
REL-0000672,ACC-000330,ACC-000001,TRANSACTED,0.0004,2026-08-18T12:26:00,2026-08-18T12:26:00,TRANSACTIONS
REL-0000673,ACC-000001,ACC-000002,TRANSACTED,0.0115,2026-08-30T00:00:00,2026-09-21T00:00:00,TRANSACTIONS
REL-0000674,P-000007,P-000007,MENTIONED_IN_FIR,0.1,2026-07-25T00:00:00,2026-07-25T00:00:00,FIR-0001
REL-0000675,P-000007,PH-000004,MENTIONED_IN_FIR,0.1,2026-07-25T00:00:00,2026-07-25T00:00:00,FIR-0001
REL-0000676,P-000007,,MENTIONED_IN_FIR,0.1,2026-07-25T00:00:00,2026-07-25T00:00:00,FIR-0001
REL-0000677,P-000008,P-000008,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0002
REL-0000678,P-000008,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0002
REL-0000679,P-000008,,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0002
REL-0000680,P-000009,P-000009,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0003
REL-0000681,P-000009,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0003
REL-0000682,P-000009,,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0003
REL-0000683,P-000010,P-000010,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0004
REL-0000684,P-000010,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0004
REL-0000685,P-000010,,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0004
REL-0000686,P-000011,P-000011,MENTIONED_IN_FIR,0.1,2026-08-14T00:00:00,2026-08-14T00:00:00,FIR-0005
REL-0000687,P-000011,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-14T00:00:00,2026-08-14T00:00:00,FIR-0005
REL-0000688,P-000011,,MENTIONED_IN_FIR,0.1,2026-08-14T00:00:00,2026-08-14T00:00:00,FIR-0005
REL-0000689,P-000012,P-000012,MENTIONED_IN_FIR,0.1,2026-08-09T00:00:00,2026-08-09T00:00:00,FIR-0006
REL-0000690,P-000012,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-09T00:00:00,2026-08-09T00:00:00,FIR-0006
REL-0000691,P-000012,,MENTIONED_IN_FIR,0.1,2026-08-09T00:00:00,2026-08-09T00:00:00,FIR-0006
REL-0000692,P-000013,P-000013,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0007
REL-0000693,P-000013,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0007
REL-0000694,P-000013,,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0007
REL-0000695,P-000014,P-000014,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0008
REL-0000696,P-000014,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0008
REL-0000697,P-000014,,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0008
REL-0000698,P-000015,P-000015,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0009
REL-0000699,P-000015,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0009
REL-0000700,P-000015,,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0009
REL-0000701,P-000016,P-000016,MENTIONED_IN_FIR,0.1,2026-07-23T00:00:00,2026-07-23T00:00:00,FIR-0010
REL-0000702,P-000016,PH-000004,MENTIONED_IN_FIR,0.1,2026-07-23T00:00:00,2026-07-23T00:00:00,FIR-0010
REL-0000703,P-000016,,MENTIONED_IN_FIR,0.1,2026-07-23T00:00:00,2026-07-23T00:00:00,FIR-0010
REL-0000704,P-000017,P-000017,MENTIONED_IN_FIR,0.1,2026-08-05T00:00:00,2026-08-05T00:00:00,FIR-0011
REL-0000705,P-000017,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-05T00:00:00,2026-08-05T00:00:00,FIR-0011
REL-0000706,P-000017,,MENTIONED_IN_FIR,0.1,2026-08-05T00:00:00,2026-08-05T00:00:00,FIR-0011
REL-0000707,P-000018,P-000018,MENTIONED_IN_FIR,0.1,2026-08-03T00:00:00,2026-08-03T00:00:00,FIR-0012
REL-0000708,P-000018,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-03T00:00:00,2026-08-03T00:00:00,FIR-0012
REL-0000709,P-000018,,MENTIONED_IN_FIR,0.1,2026-08-03T00:00:00,2026-08-03T00:00:00,FIR-0012
REL-0000710,P-000019,P-000019,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0013
REL-0000711,P-000019,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0013
REL-0000712,P-000019,,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0013
REL-0000713,P-000020,P-000020,MENTIONED_IN_FIR,0.1,2026-08-12T00:00:00,2026-08-12T00:00:00,FIR-0014
REL-0000714,P-000020,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-12T00:00:00,2026-08-12T00:00:00,FIR-0014
REL-0000715,P-000020,,MENTIONED_IN_FIR,0.1,2026-08-12T00:00:00,2026-08-12T00:00:00,FIR-0014
REL-0000716,P-000021,P-000021,MENTIONED_IN_FIR,0.1,2026-07-31T00:00:00,2026-07-31T00:00:00,FIR-0015
REL-0000717,P-000021,PH-000004,MENTIONED_IN_FIR,0.1,2026-07-31T00:00:00,2026-07-31T00:00:00,FIR-0015
REL-0000718,P-000021,,MENTIONED_IN_FIR,0.1,2026-07-31T00:00:00,2026-07-31T00:00:00,FIR-0015
REL-0000719,P-000022,P-000022,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0016
REL-0000720,P-000022,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0016
REL-0000721,P-000022,,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0016
REL-0000722,P-000023,P-000023,MENTIONED_IN_FIR,0.1,2026-08-03T00:00:00,2026-08-03T00:00:00,FIR-0017
REL-0000723,P-000023,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-03T00:00:00,2026-08-03T00:00:00,FIR-0017
REL-0000724,P-000023,,MENTIONED_IN_FIR,0.1,2026-08-03T00:00:00,2026-08-03T00:00:00,FIR-0017
REL-0000725,P-000024,P-000024,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0018
REL-0000726,P-000024,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0018
REL-0000727,P-000024,,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0018
REL-0000728,P-000025,P-000025,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0019
REL-0000729,P-000025,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0019
REL-0000730,P-000025,,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0019
REL-0000731,P-000026,P-000026,MENTIONED_IN_FIR,0.1,2026-08-14T00:00:00,2026-08-14T00:00:00,FIR-0020
REL-0000732,P-000026,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-14T00:00:00,2026-08-14T00:00:00,FIR-0020
REL-0000733,P-000026,,MENTIONED_IN_FIR,0.1,2026-08-14T00:00:00,2026-08-14T00:00:00,FIR-0020
REL-0000734,P-000027,P-000027,MENTIONED_IN_FIR,0.1,2026-07-29T00:00:00,2026-07-29T00:00:00,FIR-0021
REL-0000735,P-000027,PH-000004,MENTIONED_IN_FIR,0.1,2026-07-29T00:00:00,2026-07-29T00:00:00,FIR-0021
REL-0000736,P-000027,,MENTIONED_IN_FIR,0.1,2026-07-29T00:00:00,2026-07-29T00:00:00,FIR-0021
REL-0000737,P-000028,P-000028,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0022
REL-0000738,P-000028,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0022
REL-0000739,P-000028,,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0022
REL-0000740,P-000029,P-000029,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0023
REL-0000741,P-000029,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0023
REL-0000742,P-000029,,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0023
REL-0000743,P-000030,P-000030,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0024
REL-0000744,P-000030,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0024
REL-0000745,P-000030,,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0024
REL-0000746,P-000031,P-000031,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0025
REL-0000747,P-000031,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0025
REL-0000748,P-000031,,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0025
REL-0000749,P-000032,P-000032,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0026
REL-0000750,P-000032,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0026
REL-0000751,P-000032,,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0026
REL-0000752,P-000033,P-000033,MENTIONED_IN_FIR,0.1,2026-07-26T00:00:00,2026-07-26T00:00:00,FIR-0027
REL-0000753,P-000033,PH-000004,MENTIONED_IN_FIR,0.1,2026-07-26T00:00:00,2026-07-26T00:00:00,FIR-0027
REL-0000754,P-000033,,MENTIONED_IN_FIR,0.1,2026-07-26T00:00:00,2026-07-26T00:00:00,FIR-0027
REL-0000755,P-000034,P-000034,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0028
REL-0000756,P-000034,PH-000004,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0028
REL-0000757,P-000034,,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0028
REL-0000758,P-000035,P-000035,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0029
REL-0000759,P-000035,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0029
REL-0000760,P-000035,,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0029
REL-0000761,P-000036,P-000036,MENTIONED_IN_FIR,0.1,2026-08-18T00:00:00,2026-08-18T00:00:00,FIR-0030
REL-0000762,P-000036,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-18T00:00:00,2026-08-18T00:00:00,FIR-0030
REL-0000763,P-000036,,MENTIONED_IN_FIR,0.1,2026-08-18T00:00:00,2026-08-18T00:00:00,FIR-0030
REL-0000764,P-000037,P-000037,MENTIONED_IN_FIR,0.1,2026-07-26T00:00:00,2026-07-26T00:00:00,FIR-0031
REL-0000765,P-000037,PH-000005,MENTIONED_IN_FIR,0.1,2026-07-26T00:00:00,2026-07-26T00:00:00,FIR-0031
REL-0000766,P-000037,,MENTIONED_IN_FIR,0.1,2026-07-26T00:00:00,2026-07-26T00:00:00,FIR-0031
REL-0000767,P-000038,P-000038,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0032
REL-0000768,P-000038,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0032
REL-0000769,P-000038,,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0032
REL-0000770,P-000039,P-000039,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0033
REL-0000771,P-000039,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0033
REL-0000772,P-000039,,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0033
REL-0000773,P-000040,P-000040,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0034
REL-0000774,P-000040,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0034
REL-0000775,P-000040,,MENTIONED_IN_FIR,0.1,2026-08-06T00:00:00,2026-08-06T00:00:00,FIR-0034
REL-0000776,P-000041,P-000041,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0035
REL-0000777,P-000041,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0035
REL-0000778,P-000041,,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0035
REL-0000779,P-000042,P-000042,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0036
REL-0000780,P-000042,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0036
REL-0000781,P-000042,,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0036
REL-0000782,P-000043,P-000043,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0037
REL-0000783,P-000043,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0037
REL-0000784,P-000043,,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0037
REL-0000785,P-000044,P-000044,MENTIONED_IN_FIR,0.1,2026-08-02T00:00:00,2026-08-02T00:00:00,FIR-0038
REL-0000786,P-000044,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-02T00:00:00,2026-08-02T00:00:00,FIR-0038
REL-0000787,P-000044,,MENTIONED_IN_FIR,0.1,2026-08-02T00:00:00,2026-08-02T00:00:00,FIR-0038
REL-0000788,P-000045,P-000045,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0039
REL-0000789,P-000045,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0039
REL-0000790,P-000045,,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0039
REL-0000791,P-000046,P-000046,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0040
REL-0000792,P-000046,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0040
REL-0000793,P-000046,,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0040
REL-0000794,P-000047,P-000047,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0041
REL-0000795,P-000047,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0041
REL-0000796,P-000047,,MENTIONED_IN_FIR,0.1,2026-08-13T00:00:00,2026-08-13T00:00:00,FIR-0041
REL-0000797,P-000048,P-000048,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0042
REL-0000798,P-000048,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0042
REL-0000799,P-000048,,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0042
REL-0000800,P-000049,P-000049,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0043
REL-0000801,P-000049,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0043
REL-0000802,P-000049,,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0043
REL-0000803,P-000050,P-000050,MENTIONED_IN_FIR,0.1,2026-07-23T00:00:00,2026-07-23T00:00:00,FIR-0044
REL-0000804,P-000050,PH-000005,MENTIONED_IN_FIR,0.1,2026-07-23T00:00:00,2026-07-23T00:00:00,FIR-0044
REL-0000805,P-000050,,MENTIONED_IN_FIR,0.1,2026-07-23T00:00:00,2026-07-23T00:00:00,FIR-0044
REL-0000806,P-000051,P-000051,MENTIONED_IN_FIR,0.1,2026-07-30T00:00:00,2026-07-30T00:00:00,FIR-0045
REL-0000807,P-000051,PH-000005,MENTIONED_IN_FIR,0.1,2026-07-30T00:00:00,2026-07-30T00:00:00,FIR-0045
REL-0000808,P-000051,,MENTIONED_IN_FIR,0.1,2026-07-30T00:00:00,2026-07-30T00:00:00,FIR-0045
REL-0000809,P-000052,P-000052,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0046
REL-0000810,P-000052,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0046
REL-0000811,P-000052,,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0046
REL-0000812,P-000053,P-000053,MENTIONED_IN_FIR,0.1,2026-07-27T00:00:00,2026-07-27T00:00:00,FIR-0047
REL-0000813,P-000053,PH-000005,MENTIONED_IN_FIR,0.1,2026-07-27T00:00:00,2026-07-27T00:00:00,FIR-0047
REL-0000814,P-000053,,MENTIONED_IN_FIR,0.1,2026-07-27T00:00:00,2026-07-27T00:00:00,FIR-0047
REL-0000815,P-000054,P-000054,MENTIONED_IN_FIR,0.1,2026-08-09T00:00:00,2026-08-09T00:00:00,FIR-0048
REL-0000816,P-000054,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-09T00:00:00,2026-08-09T00:00:00,FIR-0048
REL-0000817,P-000054,,MENTIONED_IN_FIR,0.1,2026-08-09T00:00:00,2026-08-09T00:00:00,FIR-0048
REL-0000818,P-000055,P-000055,MENTIONED_IN_FIR,0.1,2026-08-12T00:00:00,2026-08-12T00:00:00,FIR-0049
REL-0000819,P-000055,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-12T00:00:00,2026-08-12T00:00:00,FIR-0049
REL-0000820,P-000055,,MENTIONED_IN_FIR,0.1,2026-08-12T00:00:00,2026-08-12T00:00:00,FIR-0049
REL-0000821,P-000056,P-000056,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0050
REL-0000822,P-000056,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0050
REL-0000823,P-000056,,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0050
REL-0000824,P-000057,P-000057,MENTIONED_IN_FIR,0.1,2026-08-01T00:00:00,2026-08-01T00:00:00,FIR-0051
REL-0000825,P-000057,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-01T00:00:00,2026-08-01T00:00:00,FIR-0051
REL-0000826,P-000057,,MENTIONED_IN_FIR,0.1,2026-08-01T00:00:00,2026-08-01T00:00:00,FIR-0051
REL-0000827,P-000058,P-000058,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0052
REL-0000828,P-000058,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0052
REL-0000829,P-000058,,MENTIONED_IN_FIR,0.1,2026-08-16T00:00:00,2026-08-16T00:00:00,FIR-0052
REL-0000830,P-000059,P-000059,MENTIONED_IN_FIR,0.1,2026-08-03T00:00:00,2026-08-03T00:00:00,FIR-0053
REL-0000831,P-000059,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-03T00:00:00,2026-08-03T00:00:00,FIR-0053
REL-0000832,P-000059,,MENTIONED_IN_FIR,0.1,2026-08-03T00:00:00,2026-08-03T00:00:00,FIR-0053
REL-0000833,P-000060,P-000060,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0054
REL-0000834,P-000060,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0054
REL-0000835,P-000060,,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0054
REL-0000836,P-000061,P-000061,MENTIONED_IN_FIR,0.1,2026-08-05T00:00:00,2026-08-05T00:00:00,FIR-0055
REL-0000837,P-000061,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-05T00:00:00,2026-08-05T00:00:00,FIR-0055
REL-0000838,P-000061,,MENTIONED_IN_FIR,0.1,2026-08-05T00:00:00,2026-08-05T00:00:00,FIR-0055
REL-0000839,P-000062,P-000062,MENTIONED_IN_FIR,0.1,2026-08-09T00:00:00,2026-08-09T00:00:00,FIR-0056
REL-0000840,P-000062,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-09T00:00:00,2026-08-09T00:00:00,FIR-0056
REL-0000841,P-000062,,MENTIONED_IN_FIR,0.1,2026-08-09T00:00:00,2026-08-09T00:00:00,FIR-0056
REL-0000842,P-000063,P-000063,MENTIONED_IN_FIR,0.1,2026-07-30T00:00:00,2026-07-30T00:00:00,FIR-0057
REL-0000843,P-000063,PH-000005,MENTIONED_IN_FIR,0.1,2026-07-30T00:00:00,2026-07-30T00:00:00,FIR-0057
REL-0000844,P-000063,,MENTIONED_IN_FIR,0.1,2026-07-30T00:00:00,2026-07-30T00:00:00,FIR-0057
REL-0000845,P-000064,P-000064,MENTIONED_IN_FIR,0.1,2026-08-01T00:00:00,2026-08-01T00:00:00,FIR-0058
REL-0000846,P-000064,PH-000005,MENTIONED_IN_FIR,0.1,2026-08-01T00:00:00,2026-08-01T00:00:00,FIR-0058
REL-0000847,P-000064,,MENTIONED_IN_FIR,0.1,2026-08-01T00:00:00,2026-08-01T00:00:00,FIR-0058
REL-0000848,P-000065,P-000065,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0059
REL-0000849,P-000065,PH-000006,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0059
REL-0000850,P-000065,,MENTIONED_IN_FIR,0.1,2026-08-11T00:00:00,2026-08-11T00:00:00,FIR-0059
REL-0000851,P-000066,P-000066,MENTIONED_IN_FIR,0.1,2026-07-23T00:00:00,2026-07-23T00:00:00,FIR-0060
REL-0000852,P-000066,PH-000006,MENTIONED_IN_FIR,0.1,2026-07-23T00:00:00,2026-07-23T00:00:00,FIR-0060
REL-0000853,P-000066,,MENTIONED_IN_FIR,0.1,2026-07-23T00:00:00,2026-07-23T00:00:00,FIR-0060
REL-0000854,P-000067,P-000067,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0061
REL-0000855,P-000067,PH-000006,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0061
REL-0000856,P-000067,,MENTIONED_IN_FIR,0.1,2026-08-04T00:00:00,2026-08-04T00:00:00,FIR-0061
REL-0000857,P-000068,P-000068,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0062
REL-0000858,P-000068,PH-000006,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0062
REL-0000859,P-000068,,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0062
REL-0000860,P-000069,P-000069,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0063
REL-0000861,P-000069,PH-000006,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0063
REL-0000862,P-000069,,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0063
REL-0000863,P-000070,P-000070,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0064
REL-0000864,P-000070,PH-000006,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0064
REL-0000865,P-000070,,MENTIONED_IN_FIR,0.1,2026-08-08T00:00:00,2026-08-08T00:00:00,FIR-0064
REL-0000866,P-000071,P-000071,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0065
REL-0000867,P-000071,PH-000006,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0065
REL-0000868,P-000071,,MENTIONED_IN_FIR,0.1,2026-08-10T00:00:00,2026-08-10T00:00:00,FIR-0065
